review_id,viewer_id,movie_id,rating,review_text,review_date,helpful_votes,sentiment
403,339,8,3.6,"Too predictable, fell asleep halfway.",2023-08-27,33,negative
404,247,33,8.5,Emotional and thought-provoking.,2023-11-24,123,positive
405,730,43,7.1,Stunning visuals and gripping story.,2024-02-25,40,positive
406,180,27,2.3,Not worth the subscription fee.,2023-05-06,183,negative
407,335,9,9.6,Couldn't stop watching.,2023-08-04,134,positive
408,359,6,5.5,Worth a watch on a lazy evening.,2024-06-13,18,neutral
409,819,8,6.6,"Some good moments, some slow parts.",2025-01-01,111,neutral
410,421,33,8.4,A masterpiece of modern cinema.,2023-07-14,43,positive
411,702,40,9.7,A masterpiece of modern cinema.,2023-03-02,45,positive
412,853,39,6.9,"Some good moments, some slow parts.",2024-12-02,30,neutral
413,860,7,8.6,Absolutely loved it!,2025-04-26,13,positive
414,97,19,7.4,A masterpiece of modern cinema.,2025-02-02,94,positive
415,256,22,6.2,Worth a watch on a lazy evening.,2024-06-05,41,neutral
416,523,38,9.4,Absolutely loved it!,2024-07-04,29,positive
417,870,9,5.7,Decent but forgettable.,2025-04-11,20,neutral
418,409,32,5.8,Decent but forgettable.,2024-04-08,24,neutral
419,407,36,8.4,Emotional and thought-provoking.,2024-07-22,142,positive
420,282,30,9.1,Stunning visuals and gripping story.,2023-04-02,139,positive
421,79,40,9.9,Incredible performances all around.,2023-11-11,127,positive
422,686,29,5.7,"It was okay, nothing special.",2023-01-13,165,neutral
423,838,49,5.5,Decent but forgettable.,2023-01-02,160,neutral
424,569,2,8.6,Absolutely loved it!,2023-08-09,29,positive
425,722,6,6.7,Decent but forgettable.,2023-11-15,161,neutral
426,908,6,5.6,Decent but forgettable.,2023-01-22,70,neutral
427,779,19,8.7,Couldn't stop watching.,2024-10-03,150,positive
428,304,10,6.1,Decent but forgettable.,2023-11-04,148,neutral
429,955,49,7.1,Absolutely loved it!,2024-08-27,115,positive
430,430,34,6.2,Decent but forgettable.,2023-10-11,92,neutral
431,8,4,8.9,Absolutely loved it!,2024-11-13,22,positive
432,203,41,7.1,A masterpiece of modern cinema.,2024-02-03,99,positive
433,73,31,9.1,Absolutely loved it!,2024-02-02,175,positive
434,741,26,7.8,Stunning visuals and gripping story.,2023-11-15,176,positive
435,552,44,4.2,Disappointing compared to the trailer.,2024-09-05,133,negative
436,501,9,9.3,A masterpiece of modern cinema.,2023-03-14,131,positive
437,109,35,5.8,Decent but forgettable.,2023-08-20,199,neutral
438,288,17,1.2,Not worth the subscription fee.,2024-03-26,36,negative
439,872,20,5.9,"It was okay, nothing special.",2025-03-20,56,neutral
440,800,37,7.6,Stunning visuals and gripping story.,2023-06-06,6,positive
441,725,38,7.0,Emotional and thought-provoking.,2023-10-07,149,positive
442,694,19,2.9,Overhyped and underdelivered.,2023-06-11,49,negative
443,70,40,8.3,Emotional and thought-provoking.,2025-04-01,99,positive
444,434,34,2.0,"Too predictable, fell asleep halfway.",2023-05-18,25,negative
445,715,35,4.1,Comedy that wasn't funny at all.,2023-08-09,88,negative
446,526,17,6.8,"It was okay, nothing special.",2025-04-06,78,neutral
447,493,3,6.9,Worth a watch on a lazy evening.,2023-04-01,40,neutral
448,852,27,9.9,Stunning visuals and gripping story.,2024-12-10,71,positive
449,104,44,8.2,Stunning visuals and gripping story.,2024-04-13,24,positive
450,344,30,6.9,"It was okay, nothing special.",2025-04-21,30,neutral
451,144,3,1.1,Comedy that wasn't funny at all.,2024-12-06,168,negative
452,19,45,8.6,Couldn't stop watching.,2023-07-16,195,positive
453,377,37,8.9,A masterpiece of modern cinema.,2023-07-10,104,positive
454,187,24,5.7,"Some good moments, some slow parts.",2024-04-16,107,neutral
455,81,23,9.1,A masterpiece of modern cinema.,2023-09-01,48,positive
456,356,39,3.1,Not worth the subscription fee.,2024-07-02,12,negative
457,861,34,8.5,Emotional and thought-provoking.,2025-02-17,171,positive
458,708,41,9.9,A masterpiece of modern cinema.,2023-01-11,64,positive
459,210,18,1.6,Comedy that wasn't funny at all.,2024-11-12,126,negative
460,554,24,9.5,Absolutely loved it!,2024-12-08,176,positive
461,4,5,1.9,Comedy that wasn't funny at all.,2024-07-11,144,negative
462,847,14,7.0,Absolutely loved it!,2023-02-18,63,positive
463,502,27,7.9,Emotional and thought-provoking.,2024-11-03,145,positive
464,678,2,7.9,Best film this year.,2024-03-19,85,positive
465,754,1,8.1,Couldn't stop watching.,2024-05-15,9,positive
466,689,48,6.2,"Some good moments, some slow parts.",2024-09-17,14,neutral
467,147,44,3.9,Comedy that wasn't funny at all.,2023-01-08,69,negative
468,401,13,6.7,"It was okay, nothing special.",2024-06-12,195,neutral
469,198,34,7.8,A masterpiece of modern cinema.,2024-07-07,48,positive
470,390,9,9.7,Stunning visuals and gripping story.,2023-03-23,105,positive
471,718,13,5.9,Worth a watch on a lazy evening.,2023-03-10,116,neutral
472,940,46,5.4,Worth a watch on a lazy evening.,2025-01-03,174,neutral
473,585,46,9.0,Incredible performances all around.,2024-12-06,98,positive
474,638,7,7.8,Couldn't stop watching.,2024-10-09,157,positive
475,474,35,5.2,"Some good moments, some slow parts.",2023-04-09,176,neutral
476,142,17,7.5,Stunning visuals and gripping story.,2025-02-09,120,positive
477,37,24,8.6,Stunning visuals and gripping story.,2023-12-12,86,positive
478,42,21,7.8,A masterpiece of modern cinema.,2025-04-22,136,positive
479,83,35,4.2,Overhyped and underdelivered.,2025-01-08,137,negative
480,546,43,5.8,"Some good moments, some slow parts.",2023-01-26,25,neutral
481,232,37,8.7,Couldn't stop watching.,2024-04-17,15,positive
482,449,18,5.2,Decent but forgettable.,2023-01-23,25,neutral
483,247,18,6.6,"Some good moments, some slow parts.",2023-08-05,141,neutral
484,909,48,9.0,Absolutely loved it!,2023-11-15,4,positive
485,300,25,8.4,Stunning visuals and gripping story.,2024-12-04,186,positive
486,201,23,6.9,Decent but forgettable.,2023-08-09,105,neutral
487,680,11,7.7,Absolutely loved it!,2024-05-28,169,positive
488,585,1,8.0,Best film this year.,2023-11-14,101,positive
489,672,33,9.7,A masterpiece of modern cinema.,2023-07-02,16,positive
490,1000,48,1.2,Comedy that wasn't funny at all.,2023-11-26,75,negative
491,982,39,5.8,Worth a watch on a lazy evening.,2024-04-16,183,neutral
492,682,13,9.7,Couldn't stop watching.,2023-01-04,146,positive
493,636,5,3.9,Comedy that wasn't funny at all.,2024-10-18,162,negative
494,668,33,6.6,"Some good moments, some slow parts.",2024-02-11,114,neutral
495,430,5,6.2,"Some good moments, some slow parts.",2023-05-01,23,neutral
496,771,3,9.5,Stunning visuals and gripping story.,2025-01-16,41,positive
497,327,31,5.3,"It was okay, nothing special.",2025-01-13,160,neutral
498,610,3,7.1,Stunning visuals and gripping story.,2025-02-15,151,positive
499,998,45,7.1,A masterpiece of modern cinema.,2023-02-26,195,positive
500,263,20,8.0,A masterpiece of modern cinema.,2025-02-25,97,positive
501,697,16,9.7,Emotional and thought-provoking.,2024-04-04,40,positive
502,509,24,9.4,A masterpiece of modern cinema.,2023-07-11,5,positive
503,168,8,6.1,Decent but forgettable.,2025-04-22,143,neutral
504,218,37,5.6,Worth a watch on a lazy evening.,2023-01-30,30,neutral
505,763,15,6.4,"It was okay, nothing special.",2024-11-12,116,neutral
506,190,1,7.6,Emotional and thought-provoking.,2023-10-13,132,positive
507,623,13,1.6,Overhyped and underdelivered.,2024-04-21,123,negative
508,939,24,8.4,Best film this year.,2024-01-20,99,positive
509,887,35,9.5,Best film this year.,2023-04-30,195,positive
510,301,33,8.3,Couldn't stop watching.,2024-09-10,130,positive
511,996,36,6.8,Worth a watch on a lazy evening.,2024-01-03,121,neutral
512,890,41,2.7,Not worth the subscription fee.,2024-06-26,86,negative
513,693,48,8.1,A masterpiece of modern cinema.,2023-11-03,93,positive
514,90,45,7.8,Stunning visuals and gripping story.,2024-08-04,61,positive
515,272,25,7.4,Emotional and thought-provoking.,2024-09-23,171,positive
516,573,24,8.0,Incredible performances all around.,2024-11-14,133,positive
517,503,14,7.3,Stunning visuals and gripping story.,2024-05-07,135,positive
518,403,16,8.9,Best film this year.,2023-10-19,143,positive
519,924,31,5.9,Worth a watch on a lazy evening.,2024-02-22,199,neutral
520,202,38,9.2,Absolutely loved it!,2023-07-17,17,positive
521,537,35,6.6,Decent but forgettable.,2024-05-24,124,neutral
522,895,37,4.9,"Too predictable, fell asleep halfway.",2024-11-14,138,negative
523,518,34,5.9,"Some good moments, some slow parts.",2025-01-17,44,neutral
524,975,1,9.1,Emotional and thought-provoking.,2025-04-20,83,positive
525,482,35,2.6,Weak plot and flat characters.,2025-04-22,17,negative
526,415,14,8.2,Absolutely loved it!,2024-06-28,184,positive
527,415,21,5.7,"It was okay, nothing special.",2023-05-16,16,neutral
528,301,5,1.9,Comedy that wasn't funny at all.,2023-05-09,160,negative
529,631,33,6.0,"It was okay, nothing special.",2024-06-28,191,neutral
530,851,47,8.5,Best film this year.,2025-03-17,27,positive
531,943,41,9.5,A masterpiece of modern cinema.,2023-02-24,200,positive
532,808,7,9.4,Emotional and thought-provoking.,2023-12-25,145,positive
533,243,40,7.1,A masterpiece of modern cinema.,2024-12-05,85,positive
534,379,45,1.7,Not worth the subscription fee.,2023-03-21,188,negative
535,137,17,4.8,Not worth the subscription fee.,2023-12-09,39,negative
536,705,43,3.4,Overhyped and underdelivered.,2024-05-12,143,negative
537,464,13,1.5,Comedy that wasn't funny at all.,2023-09-02,35,negative
538,6,12,9.7,Emotional and thought-provoking.,2023-05-08,21,positive
539,220,42,7.2,Incredible performances all around.,2023-03-26,191,positive
540,285,39,5.1,"Some good moments, some slow parts.",2024-03-29,175,neutral
541,323,22,9.1,Incredible performances all around.,2023-10-25,175,positive
542,661,14,7.5,Couldn't stop watching.,2023-03-11,48,positive
543,131,43,5.1,Decent but forgettable.,2024-03-01,99,neutral
544,595,47,3.5,Weak plot and flat characters.,2024-01-02,150,negative
545,526,42,7.8,Couldn't stop watching.,2024-06-12,192,positive
546,510,14,9.9,Stunning visuals and gripping story.,2023-11-20,130,positive
547,280,49,7.4,Absolutely loved it!,2024-10-25,48,positive
548,478,4,5.5,"Some good moments, some slow parts.",2024-02-06,156,neutral
549,538,18,8.6,Couldn't stop watching.,2025-01-13,7,positive
550,617,4,9.8,Absolutely loved it!,2024-08-10,76,positive
551,479,34,7.2,Stunning visuals and gripping story.,2023-05-31,108,positive
552,298,26,5.7,Worth a watch on a lazy evening.,2023-07-01,68,neutral
553,275,49,9.7,Incredible performances all around.,2023-03-26,36,positive
554,746,34,6.6,"It was okay, nothing special.",2024-08-16,44,neutral
555,470,20,6.4,"It was okay, nothing special.",2024-08-26,132,neutral
556,95,44,7.4,Incredible performances all around.,2025-02-08,18,positive
557,350,42,7.4,Emotional and thought-provoking.,2024-06-03,90,positive
558,81,14,7.8,Best film this year.,2023-10-25,27,positive
559,733,25,5.3,Decent but forgettable.,2024-05-15,2,neutral
560,2,35,2.8,"Too predictable, fell asleep halfway.",2024-01-16,19,negative
561,630,4,5.4,Decent but forgettable.,2025-01-12,110,neutral
562,28,31,9.3,Stunning visuals and gripping story.,2024-06-05,191,positive
563,294,16,8.4,Best film this year.,2024-06-28,79,positive
564,433,18,1.9,Disappointing compared to the trailer.,2025-04-16,53,negative
565,144,14,3.2,Overhyped and underdelivered.,2025-04-07,90,negative
566,831,17,9.1,Stunning visuals and gripping story.,2023-08-30,14,positive
567,765,23,8.6,Absolutely loved it!,2024-09-27,108,positive
568,907,48,8.0,Couldn't stop watching.,2024-03-05,139,positive
569,153,9,7.3,Incredible performances all around.,2024-11-27,170,positive
570,901,6,9.9,Best film this year.,2024-05-28,128,positive
571,629,34,8.9,Emotional and thought-provoking.,2023-07-30,5,positive
572,489,35,7.3,A masterpiece of modern cinema.,2025-02-25,84,positive
573,479,2,5.9,"It was okay, nothing special.",2024-04-13,127,neutral
574,852,40,6.5,Decent but forgettable.,2023-11-04,64,neutral
575,920,46,2.2,"Too predictable, fell asleep halfway.",2023-11-30,167,negative
576,617,29,7.7,Absolutely loved it!,2024-01-18,193,positive
577,711,27,4.3,Weak plot and flat characters.,2023-04-30,172,negative
578,43,9,8.2,Best film this year.,2023-11-21,153,positive
579,743,28,3.3,Not worth the subscription fee.,2024-03-13,135,negative
580,294,24,9.1,A masterpiece of modern cinema.,2023-01-13,146,positive
581,15,13,3.2,Not worth the subscription fee.,2024-05-30,182,negative
582,488,9,9.0,Emotional and thought-provoking.,2025-04-02,121,positive
583,359,3,6.0,"It was okay, nothing special.",2024-09-12,39,neutral
584,399,20,9.2,Incredible performances all around.,2023-08-29,140,positive
585,800,29,6.9,"It was okay, nothing special.",2024-05-15,63,neutral
586,446,27,4.6,Overhyped and underdelivered.,2024-10-14,78,negative
587,583,32,8.9,A masterpiece of modern cinema.,2023-11-17,148,positive
588,728,40,9.2,Emotional and thought-provoking.,2023-04-30,144,positive
589,842,26,6.6,Decent but forgettable.,2025-02-02,169,neutral
590,729,16,7.4,Couldn't stop watching.,2023-12-08,6,positive
591,177,5,4.4,Comedy that wasn't funny at all.,2024-04-27,1,negative
592,703,3,1.2,Weak plot and flat characters.,2023-07-03,32,negative
593,57,23,9.2,Absolutely loved it!,2024-07-08,150,positive
594,241,37,5.8,"It was okay, nothing special.",2024-06-25,146,neutral
595,542,2,8.1,A masterpiece of modern cinema.,2024-04-02,29,positive
596,856,1,5.6,Decent but forgettable.,2023-09-27,119,neutral
597,845,23,3.5,Disappointing compared to the trailer.,2025-02-26,31,negative
598,927,32,7.1,Stunning visuals and gripping story.,2024-03-04,82,positive
599,60,48,8.6,Emotional and thought-provoking.,2024-05-29,93,positive
600,474,46,5.1,Worth a watch on a lazy evening.,2023-07-21,31,neutral
601,435,2,10.0,Absolutely loved it!,2023-06-07,176,positive
602,313,22,9.5,Incredible performances all around.,2023-05-10,189,positive
603,475,4,3.8,Not worth the subscription fee.,2023-06-08,70,negative
604,937,6,6.9,"Some good moments, some slow parts.",2025-03-07,196,neutral
605,651,48,9.7,Stunning visuals and gripping story.,2024-07-03,106,positive
606,388,30,8.9,Emotional and thought-provoking.,2025-01-19,182,positive
607,261,27,6.9,"Some good moments, some slow parts.",2023-06-19,182,neutral
608,518,20,7.0,A masterpiece of modern cinema.,2023-01-14,178,positive
609,113,14,6.9,"Some good moments, some slow parts.",2023-07-15,114,neutral
610,523,18,7.3,A masterpiece of modern cinema.,2024-05-01,61,positive
611,520,12,7.5,Best film this year.,2025-01-10,169,positive
612,702,35,1.9,"Too predictable, fell asleep halfway.",2025-03-10,197,negative
613,926,11,5.3,Decent but forgettable.,2025-01-07,60,neutral
614,276,22,8.0,Absolutely loved it!,2024-04-27,126,positive
615,415,24,10.0,A masterpiece of modern cinema.,2024-03-23,20,positive
616,44,45,5.1,"Some good moments, some slow parts.",2024-09-04,22,neutral
617,873,8,5.8,"Some good moments, some slow parts.",2024-05-26,155,neutral
618,771,16,6.3,Decent but forgettable.,2023-11-05,130,neutral
619,681,37,7.2,Stunning visuals and gripping story.,2024-08-25,164,positive
620,692,25,4.6,Disappointing compared to the trailer.,2023-11-24,179,negative
621,356,41,8.6,Emotional and thought-provoking.,2023-01-20,128,positive
622,493,24,8.0,Best film this year.,2023-04-11,176,positive
623,218,8,6.5,Decent but forgettable.,2023-07-17,125,neutral
624,56,43,5.6,"Some good moments, some slow parts.",2024-02-02,137,neutral
625,956,41,7.3,Incredible performances all around.,2024-10-08,138,positive
626,90,16,9.1,Emotional and thought-provoking.,2023-11-02,27,positive
627,563,20,7.7,Stunning visuals and gripping story.,2025-01-27,71,positive
628,331,30,8.4,A masterpiece of modern cinema.,2024-04-04,63,positive
629,235,32,5.1,Worth a watch on a lazy evening.,2024-01-06,49,neutral
630,412,3,9.4,A masterpiece of modern cinema.,2024-08-01,124,positive
631,85,12,7.7,Emotional and thought-provoking.,2023-02-08,136,positive
632,160,25,8.9,Stunning visuals and gripping story.,2023-11-18,107,positive
633,870,47,9.1,Emotional and thought-provoking.,2023-01-01,111,positive
634,712,2,8.5,Couldn't stop watching.,2025-04-20,99,positive
635,11,40,2.5,Disappointing compared to the trailer.,2023-03-28,188,negative
636,881,36,8.7,A masterpiece of modern cinema.,2023-03-31,180,positive
637,18,31,8.3,Incredible performances all around.,2024-01-05,143,positive
638,829,16,8.5,Incredible performances all around.,2023-07-22,176,positive
639,387,13,7.8,A masterpiece of modern cinema.,2023-05-18,128,positive
640,645,38,8.7,Couldn't stop watching.,2024-12-03,103,positive
641,123,43,8.9,Couldn't stop watching.,2024-03-18,55,positive
642,257,21,6.6,Worth a watch on a lazy evening.,2023-10-14,170,neutral
643,701,11,8.2,A masterpiece of modern cinema.,2025-02-25,145,positive
644,913,49,7.5,A masterpiece of modern cinema.,2023-12-18,135,positive
645,793,16,7.6,A masterpiece of modern cinema.,2023-12-25,136,positive
646,61,43,6.1,Worth a watch on a lazy evening.,2024-01-13,103,neutral
647,642,16,7.9,Absolutely loved it!,2025-01-06,10,positive
648,520,34,7.7,Couldn't stop watching.,2024-07-13,61,positive
649,944,6,4.3,Weak plot and flat characters.,2024-03-27,185,negative
650,168,29,6.6,Worth a watch on a lazy evening.,2024-06-02,200,neutral
651,215,19,8.7,Emotional and thought-provoking.,2024-10-03,48,positive
652,141,33,8.7,Stunning visuals and gripping story.,2024-11-09,121,positive
653,89,32,7.3,Absolutely loved it!,2023-08-20,72,positive
654,45,12,9.7,A masterpiece of modern cinema.,2023-08-13,111,positive
