activity_id,viewer_id,movie_id,watch_date,watch_year,watch_month,watch_duration_min,completion_pct,device
447,517,20,2024-03-19,2024,3,44.4,50.4,Tablet
448,412,17,2024-10-01,2024,10,86.2,71.8,Desktop
449,185,2,2024-10-04,2024,10,99.8,80.5,Smart TV
450,591,32,2023-08-07,2023,8,110.0,78.6,Tablet
451,275,41,2024-06-29,2024,6,100.2,84.9,Tablet
452,958,37,2025-01-14,2025,1,97.9,77.1,Desktop
453,206,24,2024-04-18,2024,4,47.7,47.7,Smart TV
454,765,44,2025-02-22,2025,2,89.2,59.5,Tablet
455,421,21,2025-04-30,2025,4,104.1,89.7,Smart TV
456,867,27,2023-10-01,2023,10,56.0,65.9,Laptop
457,704,39,2023-08-30,2023,8,33.4,36.3,Smart TV
458,29,16,2025-03-27,2025,3,83.9,85.6,Tablet
459,498,36,2024-03-22,2024,3,84.2,66.8,Mobile
460,207,11,2023-10-07,2023,10,61.5,46.6,Laptop
461,809,18,2024-11-05,2024,11,92.6,73.5,Mobile
462,987,47,2024-05-12,2024,5,98.9,83.8,Mobile
463,881,6,2023-11-18,2023,11,87.3,75.9,Mobile
464,923,27,2024-01-08,2024,1,66.6,78.4,Tablet
465,966,47,2023-05-24,2023,5,64.9,55.0,Desktop
466,753,33,2023-05-04,2023,5,82.9,72.1,Desktop
467,973,34,2023-09-15,2023,9,83.5,70.8,Mobile
468,244,39,2023-05-06,2023,5,46.4,50.4,Desktop
469,755,25,2025-04-05,2025,4,119.5,82.4,Smart TV
470,958,28,2023-08-12,2023,8,64.0,47.4,Smart TV
471,220,18,2024-03-26,2024,3,83.3,66.1,Desktop
472,58,32,2024-06-30,2024,6,89.7,64.1,Mobile
473,325,35,2024-03-09,2024,3,42.2,46.4,Laptop
474,901,10,2024-01-07,2024,1,71.1,69.7,Laptop
475,842,20,2023-01-22,2023,1,70.3,79.9,Mobile
476,862,48,2024-11-09,2024,11,103.1,84.5,Mobile
477,708,43,2023-09-03,2023,9,55.7,56.3,Tablet
478,317,41,2024-12-18,2024,12,74.8,63.4,Mobile
479,548,16,2024-03-29,2024,3,63.6,64.9,Tablet
480,950,17,2023-11-05,2023,11,50.0,41.7,Smart TV
481,305,14,2023-06-14,2023,6,133.2,90.0,Laptop
482,901,42,2024-02-21,2024,2,92.5,84.1,Laptop
483,888,6,2025-04-22,2025,4,96.3,83.7,Tablet
484,483,48,2024-02-27,2024,2,110.5,90.6,Laptop
485,735,28,2025-04-19,2025,4,57.8,42.8,Smart TV
486,716,17,2024-06-02,2024,6,46.3,38.6,Tablet
487,617,47,2025-04-12,2025,4,86.6,73.4,Laptop
488,465,45,2023-01-29,2023,1,92.8,82.9,Smart TV
489,646,29,2025-03-21,2025,3,87.0,77.7,Mobile
490,411,13,2024-10-05,2024,10,56.7,63.0,Mobile
491,162,16,2024-06-12,2024,6,79.3,80.9,Smart TV
492,868,39,2024-12-03,2024,12,76.3,82.9,Tablet
493,490,48,2023-05-17,2023,5,69.3,56.8,Desktop
494,847,21,2025-03-29,2025,3,67.6,58.3,Mobile
495,425,24,2023-07-06,2023,7,65.2,65.2,Tablet
496,968,37,2023-08-18,2023,8,38.6,30.4,Mobile
497,946,36,2024-10-24,2024,10,96.3,76.4,Smart TV
498,929,6,2024-04-18,2024,4,59.9,52.1,Smart TV
499,51,26,2024-09-24,2024,9,78.0,67.2,Laptop
500,153,6,2024-01-12,2024,1,57.2,49.7,Desktop
501,121,1,2025-01-05,2025,1,85.3,72.3,Tablet
502,848,44,2024-05-21,2024,5,67.2,44.8,Smart TV
503,196,18,2023-10-22,2023,10,103.7,82.3,Tablet
504,134,28,2023-07-31,2023,7,102.5,75.9,Laptop
505,745,44,2023-07-13,2023,7,99.9,66.6,Tablet
506,812,10,2023-01-30,2023,1,60.0,58.8,Laptop
507,242,40,2024-04-06,2024,4,128.9,89.5,Laptop
508,597,44,2024-10-24,2024,10,103.2,68.8,Mobile
509,481,9,2023-11-28,2023,11,121.0,94.5,Tablet
510,704,14,2024-12-31,2024,12,95.8,64.7,Tablet
511,754,39,2023-09-20,2023,9,57.2,62.2,Mobile
512,341,16,2024-04-27,2024,4,87.7,89.5,Desktop
513,962,43,2025-04-01,2025,4,75.0,75.8,Mobile
514,6,17,2024-05-31,2024,5,92.2,76.8,Laptop
515,405,43,2024-01-15,2024,1,45.7,46.2,Desktop
516,43,38,2023-07-03,2023,7,69.3,56.8,Desktop
517,505,22,2024-04-24,2024,4,57.8,46.2,Laptop
518,728,34,2024-03-19,2024,3,55.7,47.2,Mobile
519,321,3,2023-05-11,2023,5,100.7,70.9,Laptop
520,766,24,2024-03-16,2024,3,58.4,58.4,Laptop
521,628,49,2023-09-28,2023,9,89.8,71.8,Tablet
522,915,11,2023-11-20,2023,11,108.1,81.9,Tablet
523,783,10,2024-07-23,2024,7,88.4,86.7,Tablet
524,55,13,2023-06-02,2023,6,37.9,42.1,Tablet
525,267,11,2024-12-23,2024,12,91.5,69.3,Mobile
526,917,32,2023-02-11,2023,2,95.1,67.9,Desktop
527,497,30,2024-05-19,2024,5,50.4,44.2,Smart TV
528,127,23,2023-04-06,2023,4,58.8,52.5,Laptop
529,185,11,2025-02-06,2025,2,94.2,71.4,Laptop
530,577,43,2024-08-22,2024,8,52.7,53.2,Mobile
531,539,37,2023-07-04,2023,7,84.5,66.5,Mobile
532,253,32,2024-11-24,2024,11,58.9,42.1,Laptop
533,27,19,2024-11-28,2024,11,112.5,95.3,Mobile
534,404,24,2024-08-27,2024,8,90.8,90.8,Mobile
535,858,21,2023-06-07,2023,6,37.5,32.3,Tablet
536,851,46,2024-11-06,2024,11,57.3,65.1,Laptop
537,609,43,2023-01-06,2023,1,60.8,61.4,Mobile
538,672,40,2024-04-08,2024,4,88.0,61.1,Desktop
539,133,14,2023-02-19,2023,2,125.2,84.6,Laptop
540,331,4,2025-01-31,2025,1,43.1,39.2,Desktop
541,391,6,2024-02-13,2024,2,64.9,56.4,Smart TV
542,989,26,2023-04-02,2023,4,35.1,30.3,Smart TV
543,167,25,2025-03-09,2025,3,95.3,65.7,Smart TV
544,124,20,2024-05-17,2024,5,61.4,69.8,Laptop
545,926,44,2024-09-09,2024,9,69.2,46.1,Mobile
546,853,24,2024-06-08,2024,6,52.2,52.2,Tablet
547,907,25,2024-05-02,2024,5,83.2,57.4,Desktop
548,434,6,2025-02-13,2025,2,76.9,66.9,Laptop
549,629,12,2024-03-20,2024,3,92.8,77.3,Mobile
550,42,33,2023-12-16,2023,12,108.4,94.3,Smart TV
551,664,44,2024-12-31,2024,12,72.6,48.4,Tablet
552,540,41,2024-10-24,2024,10,85.2,72.2,Laptop
553,480,28,2023-03-23,2023,3,120.7,89.4,Tablet
554,308,10,2023-05-11,2023,5,81.3,79.7,Laptop
555,862,16,2024-06-19,2024,6,65.9,67.2,Desktop
556,49,36,2023-03-20,2023,3,113.4,90.0,Desktop
557,111,33,2024-03-11,2024,3,76.2,66.3,Tablet
558,677,47,2024-08-05,2024,8,100.3,85.0,Laptop
559,261,38,2023-03-25,2023,3,101.5,83.2,Mobile
560,117,48,2024-11-08,2024,11,84.3,69.1,Smart TV
561,864,26,2023-02-16,2023,2,47.3,40.8,Laptop
562,322,38,2025-01-11,2025,1,83.7,68.6,Tablet
563,639,17,2023-12-16,2023,12,112.4,93.7,Smart TV
564,217,12,2023-03-22,2023,3,98.8,82.3,Desktop
565,266,44,2023-04-19,2023,4,101.2,67.5,Mobile
566,6,26,2023-04-30,2023,4,32.8,28.3,Tablet
567,472,45,2024-02-19,2024,2,98.0,87.5,Desktop
568,744,32,2023-11-07,2023,11,107.4,76.7,Desktop
569,370,45,2024-11-20,2024,11,104.5,93.3,Tablet
570,824,20,2023-03-31,2023,3,19.8,22.5,Mobile
571,836,2,2024-12-13,2024,12,116.7,94.1,Mobile
572,215,31,2024-10-26,2024,10,45.6,47.5,Smart TV
573,447,41,2025-03-19,2025,3,86.0,72.9,Mobile
574,309,30,2023-06-01,2023,6,79.3,69.6,Mobile
575,120,11,2023-06-06,2023,6,108.2,82.0,Tablet
576,987,32,2024-04-27,2024,4,42.1,30.1,Tablet
577,600,16,2023-07-26,2023,7,58.0,59.2,Tablet
578,53,22,2023-01-09,2023,1,53.9,43.1,Tablet
579,426,32,2025-01-24,2025,1,104.9,74.9,Desktop
580,298,3,2024-05-14,2024,5,93.2,65.6,Desktop
581,606,47,2024-09-18,2024,9,107.6,91.2,Tablet
582,238,46,2023-03-04,2023,3,49.4,56.1,Laptop
583,567,5,2023-10-02,2023,10,54.7,55.8,Tablet
584,120,32,2024-09-29,2024,9,128.0,91.4,Laptop
585,460,45,2024-03-22,2024,3,34.0,30.4,Laptop
586,744,13,2024-04-25,2024,4,41.0,45.5,Smart TV
587,602,44,2023-12-14,2023,12,135.4,90.3,Tablet
588,135,19,2025-01-10,2025,1,95.3,80.8,Tablet
589,854,44,2024-10-30,2024,10,122.7,81.8,Tablet
590,819,11,2024-09-28,2024,9,69.7,52.8,Mobile
591,684,31,2023-05-13,2023,5,48.0,50.0,Smart TV
592,621,32,2023-04-14,2023,4,117.9,84.2,Tablet
593,311,16,2023-08-03,2023,8,72.3,73.8,Mobile
594,368,17,2024-01-01,2024,1,95.2,79.3,Smart TV
595,848,33,2023-02-02,2023,2,97.5,84.8,Laptop
596,441,8,2024-09-24,2024,9,58.7,62.4,Tablet
597,265,22,2025-03-14,2025,3,78.8,63.0,Mobile
598,789,36,2023-10-01,2023,10,111.9,88.8,Desktop
599,619,43,2023-04-17,2023,4,79.8,80.6,Tablet
600,819,30,2025-02-12,2025,2,50.2,44.0,Mobile
601,801,40,2024-09-16,2024,9,120.7,83.8,Mobile
602,844,36,2023-02-12,2023,2,90.0,71.4,Smart TV
603,646,8,2023-07-30,2023,7,37.7,40.1,Laptop
604,726,29,2025-02-19,2025,2,79.9,71.3,Mobile
605,158,42,2024-01-08,2024,1,67.9,61.7,Smart TV
606,126,13,2024-03-25,2024,3,64.3,71.5,Mobile
607,252,31,2023-12-16,2023,12,56.3,58.6,Smart TV
608,88,18,2024-01-17,2024,1,102.1,81.0,Tablet
609,370,41,2024-11-11,2024,11,65.7,55.7,Desktop
610,432,15,2023-05-22,2023,5,96.4,84.6,Tablet
611,941,27,2024-04-14,2024,4,51.3,60.4,Laptop
612,967,2,2024-03-29,2024,3,58.9,47.5,Mobile
613,735,34,2023-03-13,2023,3,48.4,41.0,Laptop
614,412,11,2024-03-20,2024,3,50.0,37.9,Mobile
615,677,42,2023-06-04,2023,6,98.1,89.2,Mobile
616,647,46,2025-03-29,2025,3,53.3,60.6,Laptop
617,430,26,2024-11-28,2024,11,93.3,80.4,Laptop
618,739,48,2023-11-18,2023,11,109.3,89.6,Mobile
619,847,18,2024-06-24,2024,6,96.1,76.3,Smart TV
620,718,26,2024-04-01,2024,4,90.4,77.9,Desktop
621,640,40,2024-10-29,2024,10,97.8,67.9,Laptop
622,909,42,2024-02-19,2024,2,91.8,83.5,Laptop
623,87,3,2024-07-04,2024,7,87.6,61.7,Smart TV
624,533,35,2023-10-18,2023,10,54.8,60.2,Laptop
625,534,22,2025-02-14,2025,2,96.9,77.5,Mobile
626,29,35,2024-08-29,2024,8,68.2,74.9,Laptop
627,744,28,2024-06-01,2024,6,59.4,44.0,Mobile
628,862,24,2023-09-23,2023,9,77.1,77.1,Laptop
629,127,4,2025-02-13,2025,2,86.0,78.2,Mobile
630,460,20,2024-08-09,2024,8,50.7,57.6,Smart TV
631,825,48,2024-08-18,2024,8,90.5,74.2,Desktop
632,865,39,2023-08-28,2023,8,44.8,48.7,Desktop
633,689,9,2025-01-01,2025,1,82.3,64.3,Smart TV
634,108,21,2024-06-12,2024,6,87.0,75.0,Laptop
635,466,7,2023-05-31,2023,5,105.0,80.8,Tablet
636,84,6,2023-03-05,2023,3,77.0,67.0,Smart TV
637,488,14,2024-04-01,2024,4,59.3,40.1,Desktop
638,413,38,2024-07-26,2024,7,87.7,71.9,Tablet
639,893,17,2024-08-21,2024,8,85.1,70.9,Tablet
640,451,45,2024-05-16,2024,5,91.5,81.7,Tablet
641,844,11,2023-05-28,2023,5,94.1,71.3,Tablet
642,729,30,2023-05-13,2023,5,106.9,93.8,Desktop
643,884,34,2023-05-01,2023,5,94.5,80.1,Tablet
644,485,3,2025-02-03,2025,2,69.0,48.6,Desktop
645,379,8,2024-09-08,2024,9,33.8,36.0,Laptop
646,586,19,2023-02-11,2023,2,85.1,72.1,Mobile
647,381,20,2024-01-19,2024,1,52.0,59.1,Smart TV
648,146,38,2024-03-07,2024,3,43.8,35.9,Laptop
649,911,19,2023-08-09,2023,8,60.1,50.9,Tablet
650,3,8,2024-07-14,2024,7,72.8,77.4,Tablet
651,493,37,2023-11-14,2023,11,94.2,74.2,Laptop
652,801,25,2024-05-01,2024,5,124.6,85.9,Desktop
653,136,49,2023-05-22,2023,5,89.0,71.2,Tablet
654,780,29,2024-11-14,2024,11,76.5,68.3,Laptop
655,92,40,2024-11-11,2024,11,110.7,76.9,Tablet
656,239,26,2023-12-14,2023,12,84.7,73.0,Tablet
657,754,18,2024-10-23,2024,10,52.3,41.5,Smart TV
658,725,2,2024-08-08,2024,8,95.7,77.2,Laptop
659,575,42,2023-05-07,2023,5,85.7,77.9,Mobile
660,198,40,2024-07-08,2024,7,107.7,74.8,Mobile
661,981,37,2024-06-18,2024,6,65.3,51.4,Tablet
662,515,2,2023-05-04,2023,5,97.3,78.5,Desktop
663,185,2,2023-10-09,2023,10,104.2,84.0,Smart TV
664,850,46,2024-08-16,2024,8,64.7,73.5,Desktop
665,329,26,2024-08-26,2024,8,40.9,35.3,Mobile
666,349,28,2023-07-04,2023,7,89.8,66.5,Desktop
667,325,25,2023-09-21,2023,9,60.6,41.8,Mobile
668,555,11,2023-10-20,2023,10,62.6,47.4,Laptop
669,787,6,2023-06-07,2023,6,68.9,59.9,Tablet
670,695,11,2023-03-02,2023,3,101.0,76.5,Laptop
671,186,2,2024-12-31,2024,12,46.4,37.4,Tablet
672,102,21,2023-05-26,2023,5,76.9,66.3,Laptop
673,265,25,2025-04-27,2025,4,129.1,89.0,Mobile
674,208,16,2025-02-09,2025,2,74.2,75.7,Smart TV
675,505,33,2025-02-09,2025,2,81.9,71.2,Mobile
676,276,4,2023-11-22,2023,11,76.1,69.2,Tablet
677,68,31,2023-01-30,2023,1,63.4,66.0,Smart TV
678,936,2,2023-10-03,2023,10,91.4,73.7,Desktop
679,692,7,2023-09-10,2023,9,107.9,83.0,Smart TV
680,312,37,2024-02-21,2024,2,86.6,68.2,Desktop
681,209,10,2024-01-18,2024,1,74.5,73.0,Smart TV
682,801,16,2024-07-04,2024,7,90.7,92.5,Desktop
683,463,3,2023-01-02,2023,1,120.7,85.0,Desktop
684,297,42,2023-06-21,2023,6,23.9,21.7,Tablet
685,280,39,2023-09-14,2023,9,49.7,54.0,Laptop
686,863,41,2023-08-06,2023,8,88.7,75.2,Desktop
687,289,3,2023-06-15,2023,6,116.4,82.0,Desktop
688,72,20,2023-04-02,2023,4,32.7,37.2,Smart TV
689,743,36,2023-10-14,2023,10,110.8,87.9,Smart TV
690,626,33,2025-04-01,2025,4,69.8,60.7,Laptop
691,651,17,2025-02-09,2025,2,96.8,80.7,Laptop
692,252,43,2023-11-26,2023,11,61.5,62.1,Tablet
693,983,39,2023-12-03,2023,12,62.4,67.8,Mobile
694,624,31,2023-01-05,2023,1,85.5,89.1,Smart TV
695,424,36,2024-12-14,2024,12,101.4,80.5,Tablet
696,552,6,2025-03-17,2025,3,101.0,87.8,Mobile
697,552,2,2025-04-15,2025,4,98.1,79.1,Mobile
698,362,25,2025-04-27,2025,4,110.1,75.9,Tablet
699,182,45,2023-01-09,2023,1,51.0,45.5,Laptop
700,959,13,2024-03-31,2024,3,63.2,70.2,Laptop
701,697,46,2024-01-02,2024,1,65.1,74.0,Laptop
702,828,46,2023-08-15,2023,8,52.3,59.4,Laptop
703,38,18,2024-05-19,2024,5,112.5,89.3,Desktop
704,215,1,2023-07-20,2023,7,112.9,95.7,Tablet
705,114,18,2024-08-05,2024,8,89.5,71.0,Smart TV
706,566,13,2024-11-06,2024,11,60.3,67.0,Desktop
707,579,12,2023-03-08,2023,3,90.4,75.3,Mobile
708,131,17,2024-08-06,2024,8,104.2,86.8,Desktop
709,747,18,2023-07-16,2023,7,109.0,86.5,Mobile
710,994,45,2024-11-25,2024,11,81.3,72.6,Laptop
711,698,36,2024-04-09,2024,4,29.2,23.2,Tablet
712,657,44,2024-10-27,2024,10,54.6,36.4,Laptop
713,443,27,2023-10-08,2023,10,51.4,60.5,Tablet
714,371,34,2025-02-16,2025,2,41.3,35.0,Smart TV
715,49,18,2024-03-06,2024,3,91.5,72.6,Laptop
716,6,26,2023-07-19,2023,7,71.6,61.7,Desktop
717,828,2,2025-01-25,2025,1,67.3,54.3,Tablet
718,981,5,2023-09-13,2023,9,50.3,51.3,Mobile
719,642,41,2023-04-10,2023,4,37.8,32.0,Tablet
720,828,2,2024-08-29,2024,8,104.7,84.4,Laptop
721,861,17,2023-09-11,2023,9,52.4,43.7,Smart TV
722,982,22,2023-02-25,2023,2,106.8,85.4,Desktop
723,814,16,2023-03-16,2023,3,81.8,83.5,Desktop
724,450,49,2023-04-08,2023,4,96.2,77.0,Desktop
725,128,6,2023-03-04,2023,3,103.5,90.0,Tablet
726,321,45,2023-03-08,2023,3,93.9,83.8,Mobile
727,942,29,2023-02-26,2023,2,66.8,59.6,Tablet
728,68,7,2024-11-24,2024,11,48.1,37.0,Mobile
729,302,25,2024-02-16,2024,2,61.3,42.3,Tablet
730,239,39,2025-03-17,2025,3,19.8,21.5,Tablet
731,476,28,2024-09-27,2024,9,103.5,76.7,Laptop
732,667,44,2025-03-12,2025,3,47.4,31.6,Desktop
733,337,38,2023-07-17,2023,7,53.3,43.7,Mobile
734,610,46,2023-03-11,2023,3,66.4,75.5,Desktop
735,130,41,2024-06-05,2024,6,66.7,56.5,Tablet
736,493,47,2024-09-27,2024,9,80.4,68.1,Smart TV
737,141,3,2023-03-03,2023,3,65.0,45.8,Desktop
738,447,33,2024-10-29,2024,10,95.0,82.6,Laptop
739,598,35,2025-03-05,2025,3,53.1,58.3,Desktop
740,352,19,2024-01-13,2024,1,110.9,94.0,Desktop
741,601,43,2024-11-25,2024,11,46.9,47.4,Smart TV
742,520,36,2023-02-25,2023,2,84.2,66.8,Smart TV
743,1000,13,2024-10-17,2024,10,65.1,72.3,Laptop
744,194,43,2024-05-02,2024,5,79.3,80.1,Tablet
745,615,45,2023-12-06,2023,12,97.1,86.7,Desktop
746,987,22,2024-09-22,2024,9,74.4,59.5,Laptop
747,167,7,2024-04-10,2024,4,114.1,87.8,Mobile
748,508,15,2023-01-04,2023,1,88.5,77.6,Smart TV
749,478,40,2023-08-07,2023,8,79.6,55.3,Laptop
750,827,48,2024-01-20,2024,1,64.3,52.7,Smart TV
751,846,1,2024-01-07,2024,1,32.1,27.2,Laptop
752,31,36,2023-04-28,2023,4,59.5,47.2,Tablet
753,200,41,2024-08-22,2024,8,106.0,89.8,Laptop
754,45,2,2023-07-23,2023,7,64.6,52.1,Smart TV
755,225,17,2025-01-06,2025,1,60.1,50.1,Desktop
756,252,12,2023-07-20,2023,7,36.7,30.6,Laptop
757,933,7,2023-01-22,2023,1,111.5,85.8,Smart TV
758,389,42,2025-03-17,2025,3,97.1,88.3,Laptop
759,959,14,2023-11-09,2023,11,101.7,68.7,Laptop
760,829,24,2024-11-07,2024,11,49.9,49.9,Desktop
761,819,40,2024-03-20,2024,3,126.6,87.9,Mobile
762,122,10,2023-05-14,2023,5,86.0,84.3,Smart TV
763,546,25,2024-12-12,2024,12,92.9,64.1,Desktop
764,440,41,2023-09-08,2023,9,106.6,90.3,Desktop
765,602,13,2024-07-02,2024,7,35.5,39.4,Smart TV
766,55,41,2025-03-25,2025,3,68.7,58.2,Smart TV
767,872,33,2024-08-21,2024,8,101.5,88.3,Smart TV
768,745,6,2025-03-14,2025,3,79.9,69.5,Desktop
769,67,11,2024-06-04,2024,6,85.7,64.9,Desktop
770,384,32,2024-06-15,2024,6,96.7,69.1,Laptop
771,730,24,2024-06-22,2024,6,80.1,80.1,Tablet
772,486,18,2024-08-18,2024,8,82.8,65.7,Desktop
773,666,3,2023-08-01,2023,8,76.4,53.8,Smart TV
774,463,16,2024-02-10,2024,2,52.6,53.7,Tablet
775,911,25,2024-08-08,2024,8,70.5,48.6,Laptop
776,261,36,2023-03-28,2023,3,58.5,46.4,Mobile
777,303,29,2024-06-15,2024,6,70.3,62.8,Desktop
778,43,30,2024-06-08,2024,6,87.6,76.8,Tablet
779,462,30,2024-03-18,2024,3,75.4,66.1,Tablet
780,325,18,2024-01-27,2024,1,39.4,31.3,Tablet
781,240,17,2024-10-22,2024,10,47.9,39.9,Mobile
782,302,33,2024-06-09,2024,6,84.3,73.3,Mobile
783,805,18,2023-08-22,2023,8,53.7,42.6,Mobile
784,369,3,2024-07-13,2024,7,74.3,52.3,Smart TV
785,692,22,2023-09-14,2023,9,74.6,59.7,Laptop
786,196,46,2024-09-10,2024,9,81.8,93.0,Desktop
787,935,17,2023-01-09,2023,1,100.0,83.3,Laptop
788,843,23,2025-03-12,2025,3,109.9,98.1,Tablet
789,842,38,2025-02-14,2025,2,95.6,78.4,Tablet
790,670,33,2025-02-18,2025,2,106.3,92.4,Tablet
791,234,15,2025-01-10,2025,1,93.9,82.4,Tablet
792,240,34,2024-08-24,2024,8,99.0,83.9,Tablet
793,740,30,2023-12-15,2023,12,96.0,84.2,Laptop
794,867,13,2024-03-15,2024,3,61.3,68.1,Smart TV
795,450,29,2024-07-25,2024,7,36.4,32.5,Smart TV
796,592,9,2023-11-09,2023,11,117.5,91.8,Mobile
797,512,43,2023-12-30,2023,12,61.4,62.0,Tablet
798,436,44,2025-02-09,2025,2,98.7,65.8,Desktop
799,307,21,2024-08-24,2024,8,36.0,31.0,Mobile
800,945,9,2023-06-07,2023,6,121.3,94.8,Laptop
801,582,41,2025-03-29,2025,3,89.7,76.0,Desktop
802,588,26,2024-01-26,2024,1,61.0,52.6,Tablet
803,66,35,2024-01-31,2024,1,32.6,35.8,Desktop
804,986,29,2024-10-16,2024,10,99.5,88.8,Mobile
805,176,7,2024-11-22,2024,11,95.7,73.6,Mobile
806,847,45,2024-09-09,2024,9,78.8,70.4,Smart TV
807,204,5,2024-01-31,2024,1,44.6,45.5,Desktop
808,72,30,2023-02-28,2023,2,72.7,63.8,Mobile
809,176,21,2024-02-25,2024,2,75.5,65.1,Mobile
810,133,35,2024-03-04,2024,3,28.8,31.6,Smart TV
811,134,14,2023-11-14,2023,11,99.8,67.4,Tablet
812,163,39,2024-08-11,2024,8,58.4,63.5,Desktop
813,734,44,2024-04-14,2024,4,86.7,57.8,Mobile
814,147,29,2023-03-07,2023,3,95.8,85.5,Desktop
815,827,16,2024-06-22,2024,6,60.2,61.4,Desktop
816,901,32,2024-04-16,2024,4,96.7,69.1,Mobile
817,755,6,2023-10-22,2023,10,89.7,78.0,Tablet
818,356,45,2024-12-29,2024,12,94.3,84.2,Tablet
819,628,12,2024-03-01,2024,3,67.2,56.0,Desktop
820,751,28,2024-04-13,2024,4,87.3,64.7,Smart TV
821,716,37,2023-04-08,2023,4,82.8,65.2,Mobile
822,246,11,2023-10-08,2023,10,116.3,88.1,Desktop
823,299,43,2023-03-10,2023,3,79.4,80.2,Smart TV
824,931,32,2024-02-26,2024,2,135.8,97.0,Desktop
825,125,24,2023-03-20,2023,3,82.7,82.7,Desktop
826,785,21,2024-02-24,2024,2,79.3,68.4,Laptop
827,213,33,2023-02-15,2023,2,79.3,69.0,Mobile
828,655,45,2024-11-22,2024,11,92.3,82.4,Tablet
829,352,48,2024-02-13,2024,2,105.9,86.8,Tablet
830,39,1,2023-09-14,2023,9,52.4,44.4,Smart TV
831,335,43,2025-02-05,2025,2,68.4,69.1,Tablet
832,70,6,2024-07-15,2024,7,90.3,78.5,Tablet
833,144,31,2025-04-20,2025,4,55.8,58.1,Smart TV
834,175,2,2024-09-13,2024,9,53.2,42.9,Laptop
835,128,35,2025-01-29,2025,1,29.7,32.6,Mobile
836,694,18,2023-06-07,2023,6,85.6,67.9,Smart TV
837,222,46,2023-02-05,2023,2,53.8,61.1,Tablet
838,714,4,2024-10-12,2024,10,93.5,85.0,Mobile
839,400,45,2023-11-12,2023,11,76.2,68.0,Desktop
840,5,4,2025-03-01,2025,3,70.7,64.3,Smart TV
841,952,16,2024-01-19,2024,1,87.7,89.5,Smart TV
842,94,2,2024-03-07,2024,3,39.8,32.1,Mobile
843,346,13,2024-11-27,2024,11,40.2,44.7,Mobile
844,817,43,2023-06-21,2023,6,80.6,81.4,Mobile
845,426,33,2023-04-21,2023,4,97.9,85.1,Laptop
846,576,41,2023-07-14,2023,7,90.9,77.0,Desktop
847,405,28,2023-05-04,2023,5,74.0,54.8,Mobile
848,366,21,2023-06-27,2023,6,33.4,28.8,Laptop
849,13,25,2023-08-06,2023,8,99.8,68.8,Mobile
850,674,18,2024-10-27,2024,10,97.0,77.0,Mobile
851,69,14,2024-02-25,2024,2,88.2,59.6,Desktop
852,512,7,2024-12-30,2024,12,94.6,72.8,Desktop
853,176,17,2023-04-08,2023,4,91.1,75.9,Tablet
854,695,45,2023-05-17,2023,5,69.0,61.6,Laptop
855,872,43,2024-05-08,2024,5,38.3,38.7,Mobile
856,624,38,2024-04-04,2024,4,78.8,64.6,Smart TV
857,516,38,2024-12-22,2024,12,117.5,96.3,Smart TV
858,22,40,2025-02-16,2025,2,128.0,88.9,Laptop
859,243,48,2024-03-14,2024,3,101.0,82.8,Desktop
860,82,4,2023-05-21,2023,5,70.5,64.1,Laptop
861,207,10,2024-01-20,2024,1,53.7,52.6,Mobile
862,244,47,2024-09-04,2024,9,113.6,96.3,Tablet
863,757,22,2023-05-18,2023,5,72.5,58.0,Mobile
864,534,27,2024-10-25,2024,10,59.9,70.5,Smart TV
865,868,47,2023-12-06,2023,12,73.4,62.2,Smart TV
866,553,4,2024-11-11,2024,11,105.9,96.3,Smart TV
867,623,25,2024-06-17,2024,6,88.3,60.9,Tablet
868,645,1,2023-03-08,2023,3,103.2,87.5,Mobile
869,977,13,2023-02-23,2023,2,34.9,38.8,Smart TV
870,129,6,2023-06-27,2023,6,86.8,75.5,Smart TV
871,242,33,2023-03-22,2023,3,77.2,67.1,Tablet
872,319,11,2025-01-08,2025,1,68.6,52.0,Tablet
873,181,39,2023-09-12,2023,9,58.0,63.0,Smart TV
874,279,31,2023-03-23,2023,3,88.6,92.3,Laptop
875,408,25,2023-06-21,2023,6,100.8,69.5,Tablet
876,518,40,2025-01-22,2025,1,97.2,67.5,Smart TV
877,840,31,2023-01-21,2023,1,79.6,82.9,Tablet
878,875,6,2025-02-16,2025,2,102.8,89.4,Laptop
879,610,35,2023-06-06,2023,6,37.8,41.5,Tablet
880,475,20,2024-04-09,2024,4,54.9,62.4,Tablet
881,74,22,2023-05-20,2023,5,101.2,81.0,Smart TV
882,159,13,2023-01-05,2023,1,53.8,59.8,Laptop
883,504,26,2024-03-01,2024,3,106.1,91.5,Laptop
884,394,32,2023-11-12,2023,11,108.8,77.7,Desktop
885,73,27,2023-02-09,2023,2,31.7,37.3,Desktop
886,167,13,2025-02-20,2025,2,42.3,47.0,Laptop
887,522,46,2024-05-15,2024,5,47.0,53.4,Mobile
888,667,25,2024-03-10,2024,3,118.8,81.9,Smart TV
889,490,3,2025-04-12,2025,4,90.0,63.4,Mobile
890,715,43,2024-10-22,2024,10,47.2,47.7,Desktop
891,467,44,2023-05-31,2023,5,84.6,56.4,Desktop
892,593,43,2023-06-15,2023,6,27.7,28.0,Mobile
893,660,46,2024-01-29,2024,1,55.8,63.4,Mobile
